Country, NY.GDP.MKTP.CD, NE.DAB.DEFL.ZS, TG.VAL.TOTL.GD.ZS, DT.ODA.ODAT.CD, MS.MIL.MPRT.KD, NE.CON.PETC.CN, NY.GDP.PCAP.CN, EN.ATM.CO2E.GF.KT, DC.DAC.BELL.CD, NY.GNP.MKTP.KD, NE.RSB.GNFS.KN, SM.POP.TOTL.ZS, EG.IMP.CONS.ZS, NE.CON.PETC.KD, EN.CO2.BLDG.ZS, NE.RSB.GNFS.ZS, TX.VAL.MRCH.R3.ZS, NE.EXP.GNFS.KD, SP.POP.TOTL.FE.ZS, NY.GDP.DISC.KN, TM.VAL.MRCH.WL.CD, SP.DYN.AMRT.FE, DC.DAC.KORL.CD, NE.IMP.GNFS.CD, EN.ATM.CO2E.KT, TM.VAL.MRCH.R5.ZS, EG.USE.CRNW.ZS, DT.ODA.ALLD.CD, SP.URB.TOTL.IN.ZS, EN.URB.MCTY, NY.GDP.FCST.CN, NY.GDP.FCST.CD, EG.USE.COMM.CL.ZS, EN.CO2.TRAN.ZS, DC.DAC.FRAL.CD, PA.NUS.FCRF, NE.GDI.FPRV.CN, NE.CON.GOVT.KD, TM.VAL.MRCH.RS.ZS, NE.DAB.TOTL.KD, NY.GDS.TOTL.ZS, NE.GDI.STKB.KN, NY.GDS.TOTL.CD, NY.GDP.DISC.CN, NV.SRV.TETC.ZS, NY.TTF.GNFS.KN, NE.CON.GOVT.KN, TX.VAL.MRCH.RS.ZS, DC.DAC.CHEL.CD, SP.URB.TOTL, IP.PAT.NRES, NY.GDP.PCAP.KN, NY.GDY.TOTL.KD, DT.ODA.ODAT.GN.ZS, SH.DTH.MORT, DC.DAC.DEUL.CD, EN.ATM.CO2E.KD.GD, EN.ATM.CO2E.PC, TM.VAL.MRCH.R3.ZS, SP.DYN.IMRT.IN, DC.DAC.NORL.CD, TX.VAL.MRCH.WR.ZS, EN.ATM.CO2E.GF.ZS, TX.VAL.MRCH.OR.ZS, DT.ODA.ODAT.KD, NY.GSR.NFCY.CN, SP.DYN.LE00.MA.IN, EN.ATM.CO2E.SF.ZS, NE.RSB.GNFS.CD, NV.IND.MANF.CD, NY.TRF.NCTR.CN, NE.IMP.GNFS.CN, NE.EXP.GNFS.ZS, NV.IND.TOTL.ZS, DC.DAC.TOTL.CD, TM.VAL.MRCH.WR.ZS, SP.DYN.LE00.IN, NY.GNP.MKTP.CD, NV.AGR.TOTL.ZS, DC.DAC.ITAL.CD, DC.DAC.CANL.CD, EG.ELC.NUCL.ZS, SP.DYN.TO65.FE.ZS, NV.IND.TOTL.CN, TX.VAL.MRCH.R1.ZS, NY.GNP.PCAP.KN, NE.DAB.TOTL.KN, NE.EXP.GNFS.CN, NE.CON.TETC.CN, NE.GDI.TOTL.ZS, NY.ADJ.ICTR.GN.ZS, SH.MED.BEDS.ZS, IP.TMK.RESD, IT.MLT.MAIN.P2, FR.INR.DPST, NV.SRV.TETC.KD, IP.PAT.RESD, NV.AGR.TOTL.CN, NY.GDP.MKTP.CN, NY.GDP.MKTP.KN, NE.GDI.STKB.CN, NY.GDP.PCAP.KD, EN.CO2.ETOT.ZS, TX.VAL.MRCH.HI.ZS, NV.SRV.TETC.KN, TM.VAL.MRCH.CD.WT, TX.VAL.MRCH.AL.ZS, SP.POP.GROW, NY.GDS.TOTL.KN, NY.TRF.NCTR.CD, EG.ELC.FOSL.ZS, DC.DAC.NLDL.CD, NV.IND.MANF.KN, NV.SRV.TETC.CN, FI.RES.XGLD.CD, NE.EXP.GNFS.CD, NY.GDS.TOTL.CN, SP.POP.DPND.YG, IT.NET.USER.P2, EN.CO2.MANF.ZS, FR.INR.LEND, FP.WPI.TOTL, EN.URB.LCTY, NV.IND.TOTL.KD, NE.CON.TETC.KD, SP.DYN.CBRT.IN, NE.CON.TETC.CD, EG.ELC.RNWX.KH, NE.CON.PETC.CD, IT.CEL.SETS, NY.GDP.MKTP.KD, EN.URB.LCTY.UR.ZS, TX.VAL.MRCH.WL.CD, EN.ATM.CO2E.LF.KT, EG.ELC.HYRO.ZS, EN.CO2.OTHX.ZS, TM.VAL.MRCH.R4.ZS, NE.CON.GOVT.CN, EG.ELC.NGAS.ZS, SH.DYN.MORT, IP.TMK.TOTL, EG.ELC.LOSS.ZS, NV.IND.TOTL.KN, NY.GDP.DEFL.ZS, NY.GDP.FCST.KD, EN.URB.MCTY.TL.ZS, MS.MIL.XPRT.KD, NE.GDI.TOTL.KN, DT.ODA.ODAT.PC.ZS, EG.ELC.RNWX.ZS, TX.VAL.MRCH.R5.ZS, NE.CON.PETC.ZS, NE.CON.PRVT.KD, NY.TRF.NCTR.KN, SP.POP.TOTL, SP.RUR.TOTL, NE.CON.PETC.KN, NE.CON.PRVT.PC.KD, NE.CON.PRVT.CN, SP.POP.65UP.TO.ZS, IT.CEL.SETS.P2, NY.EXP.CAPM.KN, NE.CON.PRVT.CD, NY.TAX.NIND.CN, SP.URB.GROW, NE.CON.GOVT.ZS, TM.VAL.MRCH.R1.ZS, TM.VAL.MRCH.OR.ZS, FP.CPI.TOTL, DC.DAC.JPNL.CD, SM.POP.TOTL, NV.SRV.TETC.CD, NV.IND.MANF.ZS, NE.CON.PRVT.KN, NE.GDI.FTOT.KD, BX.PEF.TOTL.CD.WD, NY.GSR.NFCY.KN, NY.GNS.ICTR.GN.ZS, NE.DAB.TOTL.ZS, FR.INR.LNDP, EG.ELC.COAL.ZS, NV.AGR.TOTL.KN, NE.CON.TETC.KN, NY.GNS.ICTR.CD, NE.GDI.STKB.CD, DC.DAC.AUTL.CD, TM.VAL.MRCH.HI.ZS, DT.ODA.ALLD.KD, SP.POP.0014.TO.ZS, NE.CON.TOTL.KN, IT.MLT.MAIN, FR.INR.RISK, TX.VAL.MRCH.CD.WT, TM.VAL.MRCH.AL.ZS, NE.CON.GOVT.CD, SP.POP.DPND, SP.POP.DPND.OL, SH.MED.PHYS.ZS, NY.GNP.PCAP.CN, NE.IMP.GNFS.ZS, NY.GNP.MKTP.KN, NV.AGR.TOTL.KD, TM.VAL.MRCH.R6.ZS, SP.DYN.CDRT.IN, PA.NUS.ATLS, NE.GDI.TOTL.KD, NE.DAB.TOTL.CN, NE.GDI.FTOT.CN, SH.DTH.IMRT, SP.ADO.TFRT, NE.CON.TETC.ZS, NE.GDI.FTOT.ZS, NV.IND.MANF.KD, SP.POP.1564.TO.ZS, SP.DYN.AMRT.MA, SP.DYN.TFRT.IN, EG.USE.PCAP.KG.OE, EG.ELC.PETR.ZS, NE.CON.TOTL.KD, DC.DAC.PRTL.CD, EN.ATM.CO2E.EG.ZS, NY.GNP.MKTP.CN, DC.DAC.SWEL.CD, BN.TRF.CURR.CD, EG.USE.ELEC.KH.PC, NE.DAB.TOTL.CD, SP.RUR.TOTL.ZS, NY.TAX.NIND.CD, NY.GDY.TOTL.KN, NY.GNS.ICTR.CN, DC.DAC.GBRL.CD, NY.GNP.PCAP.KD, NE.GDI.FTOT.CD, NE.CON.TOTL.CN, NY.GSR.NFCY.CD, NY.GDP.PCAP.CD, TX.VAL.MRCH.R6.ZS, EN.ATM.CO2E.LF.ZS, NV.IND.TOTL.CD, DC.DAC.USAL.CD, NE.EXP.GNFS.KN, NE.GDI.TOTL.CN, NE.CON.TOTL.CD, NV.AGR.TOTL.CD, NE.IMP.GNFS.KN, NE.TRD.GNFS.ZS, SP.DYN.TO65.MA.ZS, SP.RUR.TOTL.ZG, NE.GDI.FTOT.KN, NE.IMP.GNFS.KD, DT.ODA.ODAT.GI.ZS, DC.DAC.CECL.CD, DC.DAC.DNKL.CD, EN.ATM.CO2E.SF.KT, TX.VAL.MRCH.R4.ZS, NY.TAX.NIND.KN, NY.GDP.FCST.KN, EG.USE.COMM.FO.ZS, NY.GNS.ICTR.ZS, NE.RSB.GNFS.CN, NV.IND.MANF.CN, NE.GDI.TOTL.CD, IP.TMK.NRES, SP.DYN.LE00.FE.IN, FI.RES.TOTL.CD, NE.GDI.FPRV.ZS
OEC,1043995974860.66,,16.416861469305697,368980000.0,8372000000.0,,,739150.4279984,,,,4.69119378270169,16.7418302224165,,20.2457061732748,0.0431488336192807,5.384279548271801,,51.1662600356713,,82931000000.0,130.447010891914,,110260248172.4,5668393.5355214,1.9070673210259097,2.7733361276535202,368980000.0,64.2854345248921,,,,2.7390949662729,19.1409562869418,2000000.0,,,,7.962559235991371,,,,,,,,,8.21157111862943,,463447046.0,,,6126903661760.33,0.035953174930526,,69880000.0,0.7384872649946509,7.862713709873071,5.5858846510954905,37.568852415411,470000.0,,13.418137947354698,20.412368637766303,2630390000.0,,65.9724458006611,45.2700875392828,,,,,11.6687837564374,,371980000.0,,68.7315746449879,1026279322237.88,,390000.0,1600000.0,0.171888553647871,77.51038728491291,,2.6804406195635098,,,,,,,9.10560023284534,,12.131272014994199,,,,,,,,10647.0538932449,28.5063699882158,71.3760602436043,,92552746915.0626,4.35513691717023,,,,64.7055178591269,200000.0,,,,112236538804.93199,,45.31968033670421,,29.497360143266697,,,,,,21.0390560336798,,2999000000.0,,0.0,7675682173832.01,17.3939850832975,80946020000.0,2146567.11427678,32.0475744472574,2.60979298698166,3.38185961823685,,10.6391607745734,46.2083843164857,201937.0,9.40330145175581,,,,26.6610034909665,10194000000.0,,0.5118176934061629,0.17629745977768999,2.94441900911249,,,,720920759.0,257473713.0,,,,8.91769484027431,0.0,,,,,14.3439565744804,2.2738421097056603,17.4306712809444,,10000.0,29631433.0,,,,1351899373499.5,162097034.521917,,,,,47.15930595616421,,,,,,74.6067694830642,2630390000.0,28.4051060566187,,83461789.0,,88924180219.1058,5.375155249544799,155905484668.124,59.91545704967321,14.227972490341699,,,11.6256349228181,,,3.76930219097804,9.84197274726556,,,,,,44.4165214542583,,23.335413144344603,,62.67719910310701,215.883607734775,2.9639986086844803,2763.95949073157,6.90705112838928,,,2.97031657096582,,450000.0,,2272.97620701386,1039930097479.3,35.7145654751079,,,,-550000.0,,245174190278.11603,,,1448.14247866687,4.11438388199939,38.995330177696204,,297000000.0,,,,,,23.2944186792555,65.12918246638979,,,,,,530000.0,2698395.04141671,4.43082933540154,,,94.42732405572,,,,,,71.62589011984079,,
MEX,13056164925.448,0.009832283792384391,14.9373113095313,-2190000.0,9000000.0,129201759.0,4.275202405483459,6384.247,,123860344700.72198,-68485099520.0,0.584807285900597,,104785934905.571,,-3.15424809823484,2.55102040816327,3628453378.33706,50.1820710233118,510632116171.06,1183100000.0,248.432,,1520943497.33618,63116.404,0.169047417800693,,-2190000.0,50.753,9054486.0,156396432.0,12511714373.5609,,,,0.0125000000125,,7566658556.17593,0.946665539683881,133359247960.862,15.191844632553199,112861470720.0,1983472290.4439602,3343767.0,,36683420580.6106,99804413952.0,19.2307692307692,,19374508.0,,43058.763465395896,97413000000.0,-0.0172681210921497,,3600000.0,0.494656215306982,1.65338228937023,0.879046572563604,,,2.55102040816327,10.115036021380401,1.2951334379905801,-11560000.0,-4672944.0,55.091,5.53683476644202,-411823833.863347,,,19011794.0,8.49498815162043,,6120000.0,0.879046572563604,57.065634146341495,12682329411.0186,,-490000.0,,,57.4038,,,41813.769618109596,1712215244747.06,13863996.0,138408660.0,18.346092730788,,,3245.0,0.875068458044313,,,,,163202064.0,1643730145227.06,2609800.75,3342.48764739394,,76.9230769230769,,1186480000.0,0.0392464678178964,3.1518362694066298,273398710272.0,,,,,,305999999.955,1109119663.47283,24793404.0,90.5798580917775,,,,0.0522001883314002,5479184.0,,111325169943.14,45.529,11072692635.004,,10336140565.9795,0.0,127596504495.20801,28.280377493973,764400000.0,43002.909,,,0.025357112670104,9206901.0,,,5493.0,,,0.00992876260582638,,23.718915912495,,309808529408.0,-0.057368718498614,,0.300889586603872,79.1667432588353,62706487445.4936,,38174114.0,18799606.0,1310331292304.16,1642.6442129211903,125857992.0,3.3637296729401602,0.0,85647950756.6106,10068639209.9656,6807099.5,4.77669121956272,5.64141210861157,0.00845237089003465,0.26202349759107396,0.0128921674641895,10000.0,223245.0,,,791970185216.0,14669009985.9475,,,,103.154248098235,,,,1402406715339.06,,208784056.888875,,97.9122643901614,-11560000.0,45.929825640485106,902401884160.0,338450.0,,763760000.0,0.025357112670104,736552069.02452,97.21359014247031,6.633732050692839,,4.15279107722055,11.649236249855301,1596203608171.45,,0.0591665962302426,12.294,0.0125000001862645,24410419926.3129,168349862.0,27331412.0,,116.4508,84.8081553674468,16.7469769254879,,50.70644468657479,315.458,6.768,,,71020149907.152,,,158529120.0,,,,13467988759.3113,49.247,544567951.885306,1680413565807.67,,,3244.61609510367,2186512927.41842,135065200.0,-373835514.429417,342.016187342239,0.274725274725275,68.1326981175924,,3000000.0,48964530176.0,29941202.0,10805215838.9897,,117449629696.0,20.1442244014757,49.7942,1.50446739517393,186472595456.0,9391196843.99084,-0.0914291964895706,,,3494.651,0.0392464678178964,,,,,-5147798.0,,2395296124.30731,2248.0,59.139,444341599.95111394,
LKA,1419629936.97479,,56.167454576168204,11090000.0,4000000.0,,682.845442603072,0.0,,,-8716697600.0,10.158821746160099,,,,-2.93905597513022,0.456253354804079,,47.4957185465249,,408800000.0,206.3942,,464026785.714286,2258.872,15.1663405088063,,11090000.0,16.431,,7133000200.0,1498529453.7815099,,,,4.761900003761901,,,10.958904109589,,,,,,47.94616436433021,,,17.2839506172839,,1626012.0,,,2744400000.0,0.788519783857473,37952.0,550000.0,,0.228261115602264,0.0,72.7,,3.1937734836285605,0.0,13.9291465378422,75770000.0,-62818800.0,57.353,30.5194805194805,-41723718.487395,230672268.907563,,2208767500.0,29.7474050263277,20.398150276233,10530000.0,15.1663405088063,59.74714634146339,1406432689.0756302,31.655685359436802,,1850000.0,,64.25211,1455000100.0,7.1658615136876,,,2010162600.0,,,,3.1388411521911603,391.0,0.230132850888425,,,,2258000100.0,6757438500.0,,-62000000.0,,,65.5931293612453,,412860000.0,0.831991411701557,2.77667549163387,,,,,,3420000000.0,101259999.98874,422303067.22689104,,78.64221143767101,,,,,484952.0,,,36.997,,,,0.0,,29.8246261405205,372600000.0,1525.472,,,4.69667318982387,911175600.0,,101.1,1037.0,,,,,,,,1.12065481002425,,3.1937734836285605,,,,9896000.0,8269988.0,,,5169753100.0,4.7306271556315,0.0,,1086082584.0336099,112354000.0,3.7490857680226295,13.484038367496801,14.3835616438356,20.3277886497065,1.48766903447727,100000.0,1005317.0,718487394.957983,15.3932422432849,,,,,,,,,,,,-13025210.0840336,,53.5469667318982,75770000.0,41.9396611134083,,22772.0,,384510000.0,0.7827788649706461,191423445.378151,87.5127427566192,8.87053131894826,0.22257053852081302,676.497534357316,32.68646100145789,,,0.978473581213307,12.262,4.76,,6956043400.0,,28075.0,98.6416,,,,53.329711730960206,290.7634,5.541,,,,,,6694619600.0,30000.0,,,1461353655.4621801,83.569,23603781.512605,,,,,,6088749600.0,-13197226.8907563,143.454924916612,4.6430488459474,67.53246753246749,305672289.91596603,8000000.0,,,1279149075.63025,474369768.907563,,62.4338660277855,52.97499,2.58659141911273,,,,,,689.396,0.831991411701557,,,,,-198604900.0,1098000000.0,,646.0,62.261,101259999.98874,
MLT,,,,12330000.0,,,,0.0,,,,0.524268871535753,,,,,0.0,,51.61579088711839,,78910000.0,124.8998,,,341.031,0.506906602458497,,12330000.0,90.129,,,,,,,0.35714299935714294,,,4.942339373970349,,,,,,,,,33.3333333333333,,294316.0,,,,,336.0,,,1.04434542949012,0.25345330122924803,36.4,,,0.0,9.52380952380952,114260000.0,,65.353,2.1505376344086002,,,,,,,12330000.0,,67.6017804878049,,,,10000.0,,76.05888,,0.0,,,,,,,9.2583589553833,,2.94932869994686,,,,,,,,,,57.1428571428571,,82924800.0,7.61904761904762,4.00662703522943,,,,,,,59300000.0,,,76.393688257534,,,,,,,,26.2,,,,0.0,,,10500000.0,330.03,,,3.6750728678241003,,,40.7,,,,,,,,,37.758383096003705,,0.0,,,,326550.0,32234.0,,,,6.98939857027763,0.0,,,,3.94120904122666,,0.6336332530731209,7.35014573564821,20.9003680998603,,1712.0,,,,,,,,,,,,,,,,87.70751489038142,114260000.0,40.2815964806834,,9268.0,,10710000.0,4.05525281966798,,89.64904435294191,13.255356095407901,0.890577495098114,,,,,0.506906602458497,8.6,,,,,301.0,20.649,,,,52.729004949039,199.2816,3.62,,,,,,,,,,,9.871,,,,12320000.0,,,,,,0.0,96.77419354838709,,,,,,,,,66.77746,4.60592065523445,,,,,,7.334,6.66666666666667,,,,,,,,,69.963,59300000.0,
SAS,47688784649.066,,13.3729697929496,1020110000.0,633000000.0,,,,0.0,131436931355.645,,3.1157197564803396,,119420255814.98401,,-2.13130097043587,1.1937212143998501,6325670260.12126,48.252696801771,,3301900000.0,472.133845254531,0.0,4527814871.06158,139487.691739442,4.4762106665859,,1020110000.0,16.73554548224,,,45809708258.4668,,,0.0,,,7344181847.573309,5.67854871437657,143984888090.924,11.921958520990401,,4373098285.73052,,38.6764699686136,,,10.795187517623802,0.0,95733363.0,3782.0,,110903271434.43,2.17191640266599,5701285.0,84150000.0,1.0475380543730999,0.24384420849057,0.15748508434537697,168.0,700000.0,6.194191183381901,0.8241318610977758,14.522041545258,7165220000.0,,42.446477223174,75.582759908252,,5855166632.503679,,,5.43776369369384,18.1230731510351,1025280000.0,4.4762106665859,41.960458497072295,46968198165.8148,43.67526740481,2990000.0,40160000.0,,30.3983919571588,,5.179058182159981,,,,,13.7566733880418,,0.50652654378417,,0.0835840593780946,,45063472816.5278,721.0,,,,,232.778377332076,,68.48857975373629,,4348093836.62008,5.02866810790488,,,,,0.0,,,,3075661065.585,,71.5593965294428,,,,,,23842441164.948,124465055361.841,42.96255444702721,43315686363.3354,,39623347546.2706,0.0,133157636762.81801,9.30151243800597,2127800000.0,28829.416906335297,,,5.32420727459947,,,249.8,,,,,126454770920.488,6.712328136596231,,,1.78329652187497,,6.194191183381901,81.2295924680561,130062896835.975,,572036107.0,476302744.0,,227.36833434882197,,3.1440268618080895,0.0,,44127746616.4125,,,7.41717235188699,4.30055422635452,12.4504073412278,,16520000.0,17823042.0,17851767302.9294,13.028987243546801,,19663195078.2012,,,,,,,,,,,0.0,77.3948332778098,7165220000.0,40.3997398128896,,429647.0,,2325671610.9170103,4.18244041309549,3122784517.5049896,77.1468467593823,5.56896325378676,,,7.56906466412971,,59017887671.6451,2.3683333838093197,22.1835293841775,,20267827402.7805,,,3782082.0,114.641709355564,,12.601408099068598,13204503904.9881,56.45623332530229,454.31428143414803,6.04565800626695,,,133834483432.578,300000.0,,,180000.0,,,50516969883.7794,83.26445451776,,,,86260000.0,229.770340975425,5787053242.53424,,,83.36673868222441,4.328414324654569,20.2859124126527,8162042660.29175,794000000.0,,,,20376523396.1205,,13.0068283578236,31.5983636100599,,,17903197789.4306,15.963338256377499,0.0,20000.0,104294.501926915,3.2051884575617997,,,,,,,6390330040.09957,,41.444072701561296,,5.99136339003829
POL,,,,,852000000.0,,,1470.467,,,,8.18181388749707,-19.6273506939111,,24.1227380015736,,0.0,,51.6313116783504,,4290000.0,121.833,,,199767.159,0.0,1.60483028215064,,47.892,1119181.0,,,0.100326004137746,13.537896669289301,,0.0003999999999,,,100.0,,,,,,,,,100.0,,14193968.0,,,,,48196.0,,,6.74036258180107,0.0,57.8,,,0.73609046019421,0.0,,,64.9,94.62158342052608,,,,,,,,,67.6804878048781,,,,,0.0,76.05921,,0.0,,,,,,,4.59999990463257,,1.80533495399095,,,,,,,,,41.3375295043273,0.0,,1495000000.0,0.0,3.33606072059916,,,97.8006966737245,,,,,,,55.5705498507832,,19.428271702071896,,,1119181.0,,,22.6,,10000000.0,,0.0,,7.8849057571498005,4500000.0,5984.544,2.15832251895362,1.573564122738,0.0,,0.23222457482412398,64.7,,9.56218837511099,,,,3.7762391838704104,5000000.0,,,0.0341506727682535,0.0,,,,29637450.0,15443482.0,,,,5.709372980805219,0.0,,,,5.333238250736009,,0.0,0.0,,,2424881.0,,,,,,,,,,97.46260501331881,,,,,,0.0,,33.6810665558231,,535202.0,,1326000000.0,0.0,,64.99047381948179,9.41992396869855,1.0,,,,,0.0,7.6,,,,,42791.0,39.8736,,,,60.6095604633716,207.737,2.98,1827.93681642651,0.105867085581586,,,3.68741551744551,,,,904.5650013749499,,52.108,,,,,,,,,,0.0,2.9957596783963902,,,,,,,,,63.71877,1.53499798457351,,,,,,189022.849,0.0,,,98.2469031231268,,,,,,70.6,,
GMB,,,,540000.0,,,,0.0,,,,8.5752957771744,,,,,,,50.809259395155,,,514.094,,,18.335,,,540000.0,12.129,,,,,,,1.78571071450171,,,,,,,,,,,,,,44626.0,,,,,6353.0,,,0.0498329840811678,,148.4,,,0.0,,5000000.0,,30.851,0.0,,,,,,,540000.0,,32.0422195121951,,,,,,22.72253,,,,,,,,,1.18181812763214,,,,,,,,,,,,,,9021620.0,,3.02494456230472,,,,,,,,,,66.25828349765641,,,,,37068.0,,,49.297,,,,0.0,,83.0636848473984,,18.335,,,,,,362.4,,,,,,,,,1.4676744698026,,,,,,367929.0,323303.0,,,,2.14851234884991,0.0,,,,4.67910880481047,,,,,,31551.0,,,,,,,,,,,,,,,,,5000000.0,38.9963824542235,,,,7789620.0,,,69.9087949386963,3.6505114410399697,0.0426136367022991,,,,,,31.507,1.78571071450171,,,,2673.0,198.0144,,,,58.8551051969266,578.819,5.573,,,,,,,,,,,87.871,,,,540000.0,,,,,,,100.0,,,,,,,,,18.21185,2.7987518695387994,,,,,,0.0,,,,,,,,,,33.293,,
PYF,,,,,,,,0.0,,,,4.693723345670629,,,,,,,48.5803567998156,,,334.353,,,36.67,,,,42.281,,,,,,,,,,,,,,,,,,,,,33014.0,,,,,,,,0.469628472266691,,,,,0.0,,,,54.899,0.0,,,,,,,,,56.357048780487794,57242963.59314139,,,,,50.3631,,,,,,,,,,,1.0591293879589698,,,,,,,,,,,,,,2.9634493796317702,,,,,,,,,,79.8383656444044,,,,,,,,41.275,,,,0.0,,,,36.67,,,,,,,,,,,,,,,,,,,,,78083.0,45069.0,,,,2.8200760728967897,0.0,,,,5.1972662824325,,,,,,3665.0,,,,,,,,,,,,,,,,,,43.1425534367276,,827.0,,,,,85.0571171256577,5.21875148125326,,65807.0846663166,,,,,11.001,89.7649993896484,,,,,111.0902,,,,54.03737049037561,388.604,5.658,,,,,,5138414592.0,,,,,57.719,,,,,,,,,,,100.0,,,,,,,,,44.61257,1.35822483375347,,,,,,0.0,,,,,,,,,,57.888,,
CSS,1917147689.8557198,,77.1313149122588,18170000.0,,,,,,,,4.48314287691401,,,,,3.99006916119879,,51.325868199073106,,649000000.0,201.475578513745,,,5878.201,0.6163328197226501,,18170000.0,31.5974898513652,,,,,,,,,,7.134052388289679,,,,,,,,,12.3426139386416,,1324191.0,,,,1.01880560309407,,,,1.4026407782743702,3.22033898305085,62.0713990791739,,1.17042028728498,25.0155957579538,3.20978896967547,215490000.0,,60.3368746537759,0.124766063630692,,,,,,,18030000.0,1.2480739599383701,62.2717948419606,1783460941.4022102,,,20000.0,,65.670447538353,,0.0,,,,,,,5.054265970578981,,,,,,,,,,,,83.27717680439791,,824039890.000001,0.0886682035821954,,,,,8800000.0,,,,872575670.352893,,82.2875457798623,,,,,,,,40.017000543436,,,,0.0,,,563900000.0,2318.7362206420003,,,0.061633281972265,,,81.9905961998395,,,,,,,,,4.33567735115646,,0.124135485015074,,,,4190810.0,2866619.0,,,,4.14118746026137,0.0,,,,,,0.0,2.6656394453004597,,,187880.0,,,,,,,,,,,,,,,,88.9522342064715,215490000.0,43.272213386839894,,,,623717113.922297,0.061633281972265,,90.5425607126017,7.87499865987421,,,,,,0.0462249614791988,9.81316662675259,,,,,,162.871211572184,,,,52.5865991528987,261.118888175202,5.52010293883625,,,,,,,,,,,68.4025101486347,,,,9210000.0,,,,,457.46471203794,0.17733640716439103,71.4909544603868,,,,,,,,,57.8858819805482,,,,2.98543765030796,,,,0.0886682035821954,,,,,,,608620983.865654,,64.3071018435075,,
IRN,4199134389.9037,0.19034384940914198,30.632503762983898,27130000.0,11000000.0,215891283059.67,14519.825143497199,1840.834,,,,0.22081622209983603,,10134606953.0168,,-3.53938475014073,,18577087453.5911,48.68005772609139,-540202022145.68896,556900000.0,381.241,,730164938.544145,37392.399,4.435266654695639,,27130000.0,33.735,3279743.0,299868462732.753,3958659574.02974,,,,75.75000007575,75352090119.0714,2179933078.84469,7.200574609445139,19781443883.103,21.6105387465194,35641932229163.1,907455564.3485609,-44434793292.7937,45.214375948091,-81810713919024.0,15384942417799.8,,,7390294.0,,11235278.7259483,,,,350000.0,1.1394905148919399,1.70687730649309,0.17956545160711102,,,,4.92301657350201,,150920000.0,,45.706,1.6377365891928997,-148623522.234166,358711043.18405,,55309994094.719,13.849078460270901,27.311650960934703,26610000.0,1.6879152451068402,44.94551219512201,,27.4739730909743,100000.0,,,36.14858,81899027883.4899,,,173025113691236.0,44051762285.4809,249344671035.802,25.1499234966602,,0.9256750345230099,895.0,0.5301692377334289,,8997391855.63168,,82385780759.5148,318084430035.205,246130183697871.0,-15799420856.0774,1497.9302453035,,,69818851081201.0,650000000.0,,2.57256012315386,,,,,6479750929028.15,135583654089.748,53000000.0,581541416.309979,68739758999.4035,80.24133470822541,,,,0.29180079724684005,1872633.0,20339149925.5364,12374298358.1598,47.771,3291678825.55514,,2850049941.3817897,0.0,32815015580.4904,25.3390866452674,,21855.32,,,1.6879152451068402,33453387976.1312,,,1915.0,,144388508280458.0,0.129234222823178,30935774742.5231,14.9712750386237,,77729008331844.0,1.2384223147906999,,,67.8723202628233,9643922905.6868,,21906905.0,14516611.0,79911162941591.8,440.222975618272,260326076352.464,4.01372991757621,0.0,34063871011780.0,3436647872.63979,18215967302.4523,4.518139443022,10.517140990657301,0.0359130903214222,5.261267732088349,0.1390035463394,30000.0,48374.0,1789883222.3069,9.06142689149949,79911162941591.8,5118702696.06417,,,,103.539384750141,,,17827512038496.8,95296105359392.0,,-208573212.621484,,85.8502424133597,150920000.0,42.731965104153204,95296105359391.6,116417.0,,636300000.0,,441628884.173349,87.77824636112179,7.536911652896321,0.24422380328178397,,17.388463210411597,,2091276704.97942,0.35913090321422203,21.93,75.75,9234220996.59743,329342661844.443,95797411664.719,,150.179,78.38946125348059,30.116976066422502,776975590.714767,53.254304978270596,359.061,6.927,,,11908292015.9391,,,,,,,4347757912.13786,66.265,240474815.87395802,164319469778847.0,,-4870000.0,,1264652299.20421,293779464328.595,,191.68085998016102,,58.44856330293221,1081175285.59063,31000000.0,115874584930804.0,79997990808.6416,3878276756.81314,1087601066.13221,42769514924169.0,31.237541670682397,37.13168,1.5964335412383202,42087076102680.9,5543515756.2037,2.56893639356003,,,612.389,,14095312297715.3,232034871400156.0,,,-11258231809.2381,27172361521.1918,1056079086.58273,1020.0,44.147,185218399.996286,23.6893362277215
