'Arab World', 'ARB', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 297
'Arab World', 'ARB', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 5.66666666666667
'Chad', 'TCD', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 38.22
'Chad', 'TCD', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 183
'Chad', 'TCD', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 1
'Chad', 'TCD', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 12.1
'Chad', 'TCD', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 6.5
'Chad', 'TCD', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 31.4
'Chad', 'TCD', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 50.8
'Chad', 'TCD', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 44.8
'Chad', 'TCD', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 71.8
'Chad', 'TCD', 'Interest payments on external debt, long-term INT, current US$', 'DT.INT.DLXF.CD', 2015, 53119000
'Chad', 'TCD', 'Interest payments on external debt, private nonguaranteed PNG INT, current US$', 'DT.INT.DPNG.CD', 2015, 0
'Chad', 'TCD', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 28.4
'Chad', 'TCD', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 5.518801588691349
'Chad', 'TCD', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 18
'Chad', 'TCD', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 14
'Chad', 'TCD', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 856
'Chad', 'TCD', 'Methodology assessment of statistical capacity scale 0 - 100', 'IQ.SCI.MTHD', 2015, 50
'Chad', 'TCD', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 85
'Chad', 'TCD', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 78
'Chad', 'TCD', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 91.8
'Chad', 'TCD', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 39.3
'Chad', 'TCD', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 138.7
'Chad', 'TCD', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 131.4
'Chad', 'TCD', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 145.6
'Chad', 'TCD', 'Number of infant deaths', 'SH.DTH.IMRT', 2015, 51335
'Chad', 'TCD', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 5400
'Chad', 'TCD', 'Number of neonatal deaths', 'SH.DTH.NMRT', 2015, 23789
'Chad', 'TCD', 'Number of under-five deaths', 'SH.DTH.MORT', 2015, 82728
'Chad', 'TCD', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 3.8
'Chad', 'TCD', 'Overall level of statistical capacity scale 0 - 100', 'IQ.SCI.OVRL', 2015, 65.5556
'Chad', 'TCD', 'Periodicity and timeliness assessment of statistical capacity scale 0 - 100', 'IQ.SCI.PRDC', 2015, 86.6668
'Chad', 'TCD', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 6
'Chad', 'TCD', 'PPG, bilateral AMT, current US$', 'DT.AMT.BLAT.CD', 2015, 45254000
'Chad', 'TCD', 'PPG, bilateral DIS, current US$', 'DT.DIS.BLAT.CD', 2015, 51548000
'Chad', 'TCD', 'PPG, bilateral INT, current US$', 'DT.INT.BLAT.CD', 2015, 16102000
'Chad', 'TCD', 'PPG, bonds AMT, current US$', 'DT.AMT.PBND.CD', 2015, 0
'Chad', 'TCD', 'PPG, bonds INT, current US$', 'DT.INT.PBND.CD', 2015, 0
'Chad', 'TCD', 'PPG, commercial banks AMT, current US$', 'DT.AMT.PCBK.CD', 2015, 7000
'Chad', 'TCD', 'PPG, commercial banks DIS, current US$', 'DT.DIS.PCBK.CD', 2015, 0
'Chad', 'TCD', 'PPG, commercial banks INT, current US$', 'DT.INT.PCBK.CD', 2015, 5000
'Chad', 'TCD', 'PPG, multilateral AMT, current US$', 'DT.AMT.MLAT.CD', 2015, 80155000
'Chad', 'TCD', 'PPG, multilateral DIS, current US$', 'DT.DIS.MLAT.CD', 2015, 125002000
'Chad', 'TCD', 'PPG, multilateral INT, current US$', 'DT.INT.MLAT.CD', 2015, 16447000
'Chad', 'TCD', 'PPG, official creditors AMT, current US$', 'DT.AMT.OFFT.CD', 2015, 125409000
'Chad', 'TCD', 'PPG, official creditors DIS, current US$', 'DT.DIS.OFFT.CD', 2015, 176550000
'Chad', 'TCD', 'PPG, official creditors INT, current US$', 'DT.INT.OFFT.CD', 2015, 32549000
'Chad', 'TCD', 'PPG, other private creditors AMT, current US$', 'DT.AMT.PROP.CD', 2015, 601820000
'Chad', 'TCD', 'PPG, other private creditors DIS, current US$', 'DT.DIS.PROP.CD', 2015, 0
'Chad', 'TCD', 'PPG, other private creditors INT, current US$', 'DT.INT.PROP.CD', 2015, 20565000
'Chad', 'TCD', 'PPG, private creditors AMT, current US$', 'DT.AMT.PRVT.CD', 2015, 601827000
'Chad', 'TCD', 'PPG, private creditors DIS, current US$', 'DT.DIS.PRVT.CD', 2015, 0
'Chad', 'TCD', 'PPG, private creditors INT, current US$', 'DT.INT.PRVT.CD', 2015, 20570000
'Chad', 'TCD', 'Principal repayments on external debt, long-term AMT, current US$', 'DT.AMT.DLXF.CD', 2015, 727236000
'Chad', 'TCD', 'Principal repayments on external debt, private nonguaranteed PNG AMT, current US$', 'DT.AMT.DPNG.CD', 2015, 0
'Chad', 'TCD', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 0
'Chad', 'TCD', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 13
'Chad', 'TCD', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 6
'Chad', 'TCD', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 31.3
'Chad', 'TCD', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 14.8936170212766
'Chad', 'TCD', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 2.4
'Chad', 'TCD', 'Source data assessment of statistical capacity scale 0 - 100', 'IQ.SCI.SRCE', 2015, 60
'Chad', 'TCD', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 9
'Chad', 'TCD', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 6
'Chad', 'TCD', 'Tax payments number', 'IC.TAX.PAYM', 2015, 54
'Chad', 'TCD', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 221
'Chad', 'TCD', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 743
'Chad', 'TCD', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 67
'Chad', 'TCD', 'Time required to register property days', 'IC.PRP.DURS', 2015, 44
'Chad', 'TCD', 'Time required to start a business days', 'IC.REG.DURS', 2015, 60
'Chad', 'TCD', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 732
'Chad', 'TCD', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 4
'Chad', 'TCD', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 63.5
'Chile', 'CHL', 'Bank capital to assets ratio %', 'FB.BNK.CAPA.ZS', 2015, 7.68122372865113
'Chile', 'CHL', 'Bank nonperforming loans to total gross loans %', 'FB.AST.NPER.ZS', 2015, 1.9751008451230099
'Chile', 'CHL', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 33
'Chile', 'CHL', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 8
'Chile', 'CHL', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 0.7
'Chile', 'CHL', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 6
'Chile', 'CHL', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 71.49
'Chile', 'CHL', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 48
'Chile', 'CHL', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 23
'Chile', 'CHL', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 99.1
'Chile', 'CHL', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 90.9
'Chile', 'CHL', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 100
'Chile', 'CHL', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 99
'Chile', 'CHL', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 93.3
'Chile', 'CHL', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 99.7
'Chile', 'CHL', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 4
'Chile', 'CHL', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.0391481199687158
'Chile', 'CHL', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 2600
'Chile', 'CHL', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 20
'Chile', 'CHL', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 22
'Chile', 'CHL', 'Methodology assessment of statistical capacity scale 0 - 100', 'IQ.SCI.MTHD', 2015, 90
'Chile', 'CHL', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 7
'Chile', 'CHL', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 6.4
'Chile', 'CHL', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 7.6
'Chile', 'CHL', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 4.9
'Chile', 'CHL', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 8.1
'Chile', 'CHL', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 7.4
'Chile', 'CHL', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 8.7
'Chile', 'CHL', 'Number of infant deaths', 'SH.DTH.IMRT', 2015, 1636
'Chile', 'CHL', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 52
'Chile', 'CHL', 'Number of neonatal deaths', 'SH.DTH.NMRT', 2015, 1144
'Chile', 'CHL', 'Number of under-five deaths', 'SH.DTH.MORT', 2015, 1896
'Chile', 'CHL', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 2.6
'Chile', 'CHL', 'Overall level of statistical capacity scale 0 - 100', 'IQ.SCI.OVRL', 2015, 95.55556666666669
'Chile', 'CHL', 'Periodicity and timeliness assessment of statistical capacity scale 0 - 100', 'IQ.SCI.PRDC', 2015, 96.6667
'Chile', 'CHL', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 72
'Chile', 'CHL', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 11.2
'Chile', 'CHL', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 13
'Chile', 'CHL', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 6
'Chile', 'CHL', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 22.3
'Chile', 'CHL', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 15.833333333333302
'Chile', 'CHL', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 45.1
'Chile', 'CHL', 'Source data assessment of statistical capacity scale 0 - 100', 'IQ.SCI.SRCE', 2015, 100
'Chile', 'CHL', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 7
'Chile', 'CHL', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 4
'Chile', 'CHL', 'Tax payments number', 'IC.TAX.PAYM', 2015, 7
'Chile', 'CHL', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 152
'Chile', 'CHL', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 480
'Chile', 'CHL', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 30
'Chile', 'CHL', 'Time required to register property days', 'IC.PRP.DURS', 2015, 28.5
'Chile', 'CHL', 'Time required to start a business days', 'IC.REG.DURS', 2015, 5.5
'Chile', 'CHL', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 291
'Chile', 'CHL', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 3.2
'Chile', 'CHL', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 28.9
'China', 'CHN', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 89
'China', 'CHN', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 10
'China', 'CHN', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 0.7
'China', 'CHN', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 6
'China', 'CHN', 'Disbursements on external debt, long-term DIS, current US$', 'DT.DIS.DLXF.CD', 2015, 13163127000
'China', 'CHN', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 62.93
'China', 'CHN', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 84
'China', 'CHN', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 131
'China', 'CHN', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 76.5
'China', 'CHN', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 63.7
'China', 'CHN', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 86.6
'China', 'CHN', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 95.5
'China', 'CHN', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 93
'China', 'CHN', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 97.5
'China', 'CHN', 'Interest payments on external debt, long-term INT, current US$', 'DT.INT.DLXF.CD', 2015, 5204436000
'China', 'CHN', 'Interest payments on external debt, private nonguaranteed PNG INT, current US$', 'DT.INT.DPNG.CD', 2015, 3237433000
'China', 'CHN', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.0423007617254136
'China', 'CHN', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 2400
'China', 'CHN', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 74
'China', 'CHN', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 27
'China', 'CHN', 'Methodology assessment of statistical capacity scale 0 - 100', 'IQ.SCI.MTHD', 2015, 70
'China', 'CHN', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 9.2
'China', 'CHN', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 8.6
'China', 'CHN', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 9.8
'China', 'CHN', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 5.5
'China', 'CHN', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 10.7
'China', 'CHN', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 10
'China', 'CHN', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 11.3
'China', 'CHN', 'Number of infant deaths', 'SH.DTH.IMRT', 2015, 156450
'China', 'CHN', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 4400
'China', 'CHN', 'Number of neonatal deaths', 'SH.DTH.NMRT', 2015, 93435
'China', 'CHN', 'Number of under-five deaths', 'SH.DTH.MORT', 2015, 181574
'China', 'CHN', 'Overall level of statistical capacity scale 0 - 100', 'IQ.SCI.OVRL', 2015, 70
'China', 'CHN', 'Periodicity and timeliness assessment of statistical capacity scale 0 - 100', 'IQ.SCI.PRDC', 2015, 80
'China', 'CHN', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 568
'China', 'CHN', 'PPG, bilateral AMT, current US$', 'DT.AMT.BLAT.CD', 2015, 4655842000
'China', 'CHN', 'PPG, bilateral DIS, current US$', 'DT.DIS.BLAT.CD', 2015, 824464000
'China', 'CHN', 'PPG, bilateral INT, current US$', 'DT.INT.BLAT.CD', 2015, 1009609000
'China', 'CHN', 'PPG, bonds AMT, current US$', 'DT.AMT.PBND.CD', 2015, 0
'China', 'CHN', 'PPG, bonds INT, current US$', 'DT.INT.PBND.CD', 2015, 176246000
'China', 'CHN', 'PPG, commercial banks AMT, current US$', 'DT.AMT.PCBK.CD', 2015, 1021416000
'China', 'CHN', 'PPG, commercial banks DIS, current US$', 'DT.DIS.PCBK.CD', 2015, 1560535000
'China', 'CHN', 'PPG, commercial banks INT, current US$', 'DT.INT.PCBK.CD', 2015, 63736000
'China', 'CHN', 'PPG, multilateral AMT, current US$', 'DT.AMT.MLAT.CD', 2015, 977069000
'China', 'CHN', 'PPG, multilateral DIS, current US$', 'DT.DIS.MLAT.CD', 2015, 1269677000
'China', 'CHN', 'PPG, multilateral INT, current US$', 'DT.INT.MLAT.CD', 2015, 461946000
'China', 'CHN', 'PPG, official creditors AMT, current US$', 'DT.AMT.OFFT.CD', 2015, 5632911000
'China', 'CHN', 'PPG, official creditors DIS, current US$', 'DT.DIS.OFFT.CD', 2015, 2094141000
'China', 'CHN', 'PPG, official creditors INT, current US$', 'DT.INT.OFFT.CD', 2015, 1471555000
'China', 'CHN', 'PPG, other private creditors AMT, current US$', 'DT.AMT.PROP.CD', 2015, 569690000
'China', 'CHN', 'PPG, other private creditors DIS, current US$', 'DT.DIS.PROP.CD', 2015, 0
'China', 'CHN', 'PPG, other private creditors INT, current US$', 'DT.INT.PROP.CD', 2015, 255466000
'China', 'CHN', 'PPG, private creditors AMT, current US$', 'DT.AMT.PRVT.CD', 2015, 1591106000
'China', 'CHN', 'PPG, private creditors DIS, current US$', 'DT.DIS.PRVT.CD', 2015, 1560535000
'China', 'CHN', 'PPG, private creditors INT, current US$', 'DT.INT.PRVT.CD', 2015, 495448000
'China', 'CHN', 'Principal repayments on external debt, long-term AMT, current US$', 'DT.AMT.DLXF.CD', 2015, 11270863000
'China', 'CHN', 'Principal repayments on external debt, private nonguaranteed PNG AMT, current US$', 'DT.AMT.DPNG.CD', 2015, 4046846000
'China', 'CHN', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 0
'China', 'CHN', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 22
'China', 'CHN', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 4
'China', 'CHN', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 23.6228455559311
'China', 'CHN', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 89.5
'China', 'CHN', 'Source data assessment of statistical capacity scale 0 - 100', 'IQ.SCI.SRCE', 2015, 60
'China', 'CHN', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 11
'China', 'CHN', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 4
'China', 'CHN', 'Tax payments number', 'IC.TAX.PAYM', 2015, 9
'China', 'CHN', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 244.3
'China', 'CHN', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 452.8
'China', 'CHN', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 143.2
'China', 'CHN', 'Time required to register property days', 'IC.PRP.DURS', 2015, 19.5
'China', 'CHN', 'Time required to start a business days', 'IC.REG.DURS', 2015, 31.4
'China', 'CHN', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 261
'China', 'CHN', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 1.7
'China', 'CHN', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 67.8
'Colombia', 'COL', 'Bank capital to assets ratio %', 'FB.BNK.CAPA.ZS', 2015, 14.072459096691501
'Colombia', 'COL', 'Bank nonperforming loans to total gross loans %', 'FB.AST.NPER.ZS', 2015, 3.0556827635755197
'Colombia', 'COL', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 119
'Colombia', 'COL', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 9
'Colombia', 'COL', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 7.5
'Colombia', 'COL', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 7
'Colombia', 'COL', 'Disbursements on external debt, long-term DIS, current US$', 'DT.DIS.DLXF.CD', 2015, 1675558000
'Colombia', 'COL', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 70.43
'Colombia', 'COL', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 54
